PCA_1,PCA_2,Cluster,Persona
0.49463223054019895,1.1946207004338458,2,The Motivated Finishers
0.4619191657933434,1.0890692738774876,2,The Motivated Finishers
0.5963778055709908,0.3306073317479831,2,The Motivated Finishers
0.3472815074610794,0.979360721198306,0,The Strong Starters
0.9471811660218246,-0.37451879409181993,3,The Loyal Referrals
0.1075483613993103,-1.393746628513287,3,The Loyal Referrals
0.6151077241339692,0.14054023096251608,2,The Motivated Finishers
0.23484638642176112,-0.012722977505787892,2,The Motivated Finishers
0.7618441602512078,0.7356269793914968,2,The Motivated Finishers
-3.5213088288032695,-3.9900461572043135,1,The Early Drop-Offs
1.089462392740196,0.22945269344104732,3,The Loyal Referrals
1.0324372118532796,0.11312102742756111,3,The Loyal Referrals
0.48995359325776183,0.9059839836826182,0,The Strong Starters
-3.0936253606667607,2.0146467938708295,1,The Early Drop-Offs
0.6718094339209508,-0.14756645180075967,0,The Strong Starters
-3.861238028322585,-0.295391655428911,1,The Early Drop-Offs
-3.284893309717046,1.550217858431657,1,The Early Drop-Offs
0.5635974822192783,0.7062866041848099,0,The Strong Starters
-2.4319582716841763,0.004256892915234887,1,The Early Drop-Offs
0.2657508542364396,0.6822524679898151,0,The Strong Starters
0.3232113264564067,0.5221531846330032,2,The Motivated Finishers
0.8576734088487551,0.4319635422759926,2,The Motivated Finishers
0.6559550556726709,-1.7757137664794838,3,The Loyal Referrals
-1.6584416721181736,-0.25644404522282027,1,The Early Drop-Offs
1.088003128498686,0.7799954971941309,2,The Motivated Finishers
0.18823537907870785,-0.6874567261999087,0,The Strong Starters
0.37403293137861476,0.5797502340159121,2,The Motivated Finishers
0.4593374803101185,-1.1895716238494396,2,The Motivated Finishers
0.3330896085670057,1.6257829517518867,2,The Motivated Finishers
0.4591316606218631,0.3225934103177868,2,The Motivated Finishers
-0.29603928670854046,0.5836283776105124,2,The Motivated Finishers
0.19304860493431894,-2.353949247967389,3,The Loyal Referrals
0.6430200115485187,0.5082381335693443,3,The Loyal Referrals
-2.0281289851848423,0.9977222480484629,1,The Early Drop-Offs
0.41805448636497916,-0.3830537763296512,0,The Strong Starters
-3.1838788502878357,-0.0047340227947551125,1,The Early Drop-Offs
0.7600614896221293,0.04343034079878212,2,The Motivated Finishers
-1.6796532312017936,0.7623616596009205,1,The Early Drop-Offs
0.2545581931307326,-0.3634930819279998,0,The Strong Starters
-1.8642050960150158,-1.6935472765800608,0,The Strong Starters
0.7311510343483362,1.1174753501464039,2,The Motivated Finishers
0.20708451825555904,-1.3121952488777011,2,The Motivated Finishers
-0.22129148279595823,-0.18070132619470658,2,The Motivated Finishers
0.6473515425493208,1.081062726203561,0,The Strong Starters
0.6030184204438711,0.9676430904921063,2,The Motivated Finishers
